2012-07-01 00:04:00,UQZUUNI2G,60,30
2012-07-01 00:04:00,6MTCLA41E,47,10
2012-07-01 00:04:00,122GB3BLB,27,20
2012-07-01 00:04:00,THWAIW5AT,56,10
2012-07-01 00:04:00,3JC2G3SSU,15,30
2012-07-01 00:04:00,9E7S3E2C8,101,10
2012-07-01 00:04:00,PI0RKXMW7,83,10
2012-07-01 00:04:00,WKKO96Z2I,100,10
2012-07-01 00:05:00,9LX7Q6DDB,44,30
2012-07-01 00:05:00,9BHLQB4WU,42,10
2012-07-01 00:05:00,5S951U9V0,52,10
2012-07-01 00:05:00,5L3ZCJ0EP,71,30
2012-07-01 00:05:00,NRCCFDD9L,69,10
2012-07-01 00:05:00,D0PTONR94,3,10
2012-07-01 00:05:00,0EBAZVBOO,40,20
2012-07-01 00:05:00,ZEWOL0YAU,23,20
2012-07-01 00:05:00,AIF9QNWQX,26,20
2012-07-01 00:05:00,UVFH0MZ0T,113,20
2012-07-01 00:05:00,YH0SCCG3K,1,20
2012-07-01 00:05:00,33JQGNI58,50,10
2012-07-01 00:05:00,UQZUUNI2G,97,10
2012-07-01 00:05:00,6MTCLA41E,61,20
2012-07-01 00:05:00,122GB3BLB,19,30
2012-07-01 00:05:00,THWAIW5AT,105,10
2012-07-01 00:05:00,3JC2G3SSU,95,10
2012-07-01 00:05:00,9E7S3E2C8,47,30
2012-07-01 00:05:00,PI0RKXMW7,110,10
2012-07-01 00:05:00,WKKO96Z2I,78,20
2012-07-01 00:06:00,9LX7Q6DDB,71,20
2012-07-01 00:06:00,9BHLQB4WU,2,10
2012-07-01 00:06:00,5S951U9V0,100,10
2012-07-01 00:06:00,5L3ZCJ0EP,4,30
2012-07-01 00:06:00,NRCCFDD9L,26,10
2012-07-01 00:06:00,D0PTONR94,11,30
2012-07-01 00:06:00,0EBAZVBOO,50,30
2012-07-01 00:06:00,ZEWOL0YAU,98,30
2012-07-01 00:06:00,AIF9QNWQX,45,30
2012-07-01 00:06:00,UVFH0MZ0T,80,10
2012-07-01 00:06:00,YH0SCCG3K,116,20
2012-07-01 00:06:00,33JQGNI58,24,20
2012-07-01 00:06:00,UQZUUNI2G,78,10
2012-07-01 00:06:00,6MTCLA41E,41,10
2012-07-01 00:06:00,122GB3BLB,84,20
2012-07-01 00:06:00,THWAIW5AT,94,20
2012-07-01 00:06:00,3JC2G3SSU,9,10
2012-07-01 00:06:00,9E7S3E2C8,12,30
2012-07-01 00:06:00,PI0RKXMW7,41,30
2012-07-01 00:06:00,WKKO96Z2I,55,10
2012-07-01 00:07:00,9LX7Q6DDB,107,10
2012-07-01 00:07:00,9BHLQB4WU,119,30
2012-07-01 00:07:00,5S951U9V0,110,30
2012-07-01 00:07:00,5L3ZCJ0EP,26,20
2012-07-01 00:07:00,NRCCFDD9L,87,20
2012-07-01 00:07:00,D0PTONR94,66,30
2012-07-01 00:07:00,0EBAZVBOO,34,20
2012-07-01 00:07:00,ZEWOL0YAU,98,20
2012-07-01 00:07:00,AIF9QNWQX,61,30
2012-07-01 00:07:00,UVFH0MZ0T,15,20
2012-07-01 00:07:00,YH0SCCG3K,11,10
2012-07-01 00:07:00,33JQGNI58,117,30
2012-07-01 00:07:00,UQZUUNI2G,111,20
2012-07-01 00:07:00,6MTCLA41E,103,10
2012-07-01 00:07:00,122GB3BLB,100,30
2012-07-01 00:07:00,THWAIW5AT,20,10
2012-07-01 00:07:00,3JC2G3SSU,119,20
2012-07-01 00:07:00,9E7S3E2C8,11,20
2012-07-01 00:07:00,PI0RKXMW7,98,10
2012-07-01 00:07:00,WKKO96Z2I,112,20
2012-07-01 00:08:00,9LX7Q6DDB,34,20
2012-07-01 00:08:00,9BHLQB4WU,26,20
2012-07-01 00:08:00,5S951U9V0,113,10
2012-07-01 00:08:00,5L3ZCJ0EP,2,30
2012-07-01 00:08:00,NRCCFDD9L,63,20
2012-07-01 00:08:00,D0PTONR94,24,10
2012-07-01 00:08:00,0EBAZVBOO,109,20
2012-07-01 00:08:00,ZEWOL0YAU,10,30
2012-07-01 00:08:00,AIF9QNWQX,13,10
2012-07-01 00:08:00,UVFH0MZ0T,77,30
2012-07-01 00:08:00,YH0SCCG3K,31,20
2012-07-01 00:08:00,33JQGNI58,48,10
2012-07-01 00:08:00,UQZUUNI2G,69,20
2012-07-01 00:08:00,6MTCLA41E,93,10
2012-07-01 00:08:00,122GB3BLB,117,30
2012-07-01 00:08:00,THWAIW5AT,21,20
2012-07-01 00:08:00,3JC2G3SSU,50,30
2012-07-01 00:08:00,9E7S3E2C8,4,20
2012-07-01 00:08:00,PI0RKXMW7,96,30
2012-07-01 00:08:00,WKKO96Z2I,85,20
2012-07-01 00:09:00,9LX7Q6DDB,13,10
2012-07-01 00:09:00,9BHLQB4WU,68,10
2012-07-01 00:09:00,5S951U9V0,97,30
2012-07-01 00:09:00,5L3ZCJ0EP,15,20
2012-07-01 00:09:00,NRCCFDD9L,90,20
2012-07-01 00:09:00,D0PTONR94,102,10
2012-07-01 00:09:00,0EBAZVBOO,120,10
2012-07-01 00:09:00,ZEWOL0YAU,114,10
2012-07-01 00:09:00,AIF9QNWQX,78,30
2012-07-01 00:09:00,UVFH0MZ0T,106,10
2012-07-01 00:09:00,YH0SCCG3K,70,20
2012-07-01 00:09:00,33JQGNI58,22,20
2012-07-01 00:09:00,UQZUUNI2G,74,20
2012-07-01 00:09:00,6MTCLA41E,20,10
2012-07-01 00:09:00,122GB3BLB,60,10
2012-07-01 00:09:00,THWAIW5AT,75,10
2012-07-01 00:09:00,3JC2G3SSU,90,10
2012-07-01 00:09:00,9E7S3E2C8,1,10
2012-07-01 00:09:00,PI0RKXMW7,38,30
2012-07-01 00:09:00,WKKO96Z2I,68,20
2012-07-01 00:10:00,9LX7Q6DDB,76,10
2012-07-01 00:10:00,9BHLQB4WU,89,10
2012-07-01 00:10:00,5S951U9V0,39,10
2012-07-01 00:10:00,5L3ZCJ0EP,87,20
2012-07-01 00:10:00,NRCCFDD9L,17,30
2012-07-01 00:10:00,D0PTONR94,104,10
2012-07-01 00:10:00,0EBAZVBOO,38,20
2012-07-01 00:10:00,ZEWOL0YAU,101,20
2012-07-01 00:10:00,AIF9QNWQX,104,10
2012-07-01 00:10:00,UVFH0MZ0T,35,30
2012-07-01 00:10:00,YH0SCCG3K,66,20
2012-07-01 00:10:00,33JQGNI58,7,20
2012-07-01 00:10:00,UQZUUNI2G,60,20
2012-07-01 00:10:00,6MTCLA41E,71,30
2012-07-01 00:10:00,122GB3BLB,6,10
2012-07-01 00:10:00,THWAIW5AT,32,30
2012-07-01 00:10:00,3JC2G3SSU,109,10
2012-07-01 00:10:00,9E7S3E2C8,40,20
2012-07-01 00:10:00,PI0RKXMW7,35,30
2012-07-01 00:10:00,WKKO96Z2I,117,20
2012-07-01 00:11:00,9LX7Q6DDB,21,10
2012-07-01 00:11:00,9BHLQB4WU,76,10
2012-07-01 00:11:00,5S951U9V0,88,30
2012-07-01 00:11:00,5L3ZCJ0EP,32,20
2012-07-01 00:11:00,NRCCFDD9L,98,30
2012-07-01 00:11:00,D0PTONR94,14,20
2012-07-01 00:11:00,0EBAZVBOO,67,30
2012-07-01 00:11:00,ZEWOL0YAU,99,10
2012-07-01 00:11:00,AIF9QNWQX,115,30
2012-07-01 00:11:00,UVFH0MZ0T,85,10
2012-07-01 00:11:00,YH0SCCG3K,79,10
2012-07-01 00:11:00,33JQGNI58,53,30
2012-07-01 00:11:00,UQZUUNI2G,84,10
2012-07-01 00:11:00,6MTCLA41E,4,20
2012-07-01 00:11:00,122GB3BLB,35,30
2012-07-01 00:11:00,THWAIW5AT,40,10
2012-07-01 00:11:00,3JC2G3SSU,71,30
2012-07-01 00:11:00,9E7S3E2C8,75,30
2012-07-01 00:11:00,PI0RKXMW7,28,30
2012-07-01 00:11:00,WKKO96Z2I,15,20
2012-07-01 00:12:00,9LX7Q6DDB,41,10
2012-07-01 00:12:00,9BHLQB4WU,101,20
2012-07-01 00:12:00,5S951U9V0,27,10
2012-07-01 00:12:00,5L3ZCJ0EP,32,10
2012-07-01 00:12:00,NRCCFDD9L,75,20
2012-07-01 00:12:00,D0PTONR94,20,20
2012-07-01 00:12:00,0EBAZVBOO,81,20
2012-07-01 00:12:00,ZEWOL0YAU,15,10
2012-07-01 00:12:00,AIF9QNWQX,15,30
2012-07-01 00:12:00,UVFH0MZ0T,52,30
2012-07-01 00:12:00,YH0SCCG3K,22,20
2012-07-01 00:12:00,33JQGNI58,118,10
2012-07-01 00:12:00,UQZUUNI2G,43,10
2012-07-01 00:12:00,6MTCLA41E,87,10
2012-07-01 00:12:00,122GB3BLB,82,10
2012-07-01 00:12:00,THWAIW5AT,32,10
2012-07-01 00:12:00,3JC2G3SSU,94,10
2012-07-01 00:12:00,9E7S3E2C8,60,10
2012-07-01 00:12:00,PI0RKXMW7,55,20
2012-07-01 00:12:00,WKKO96Z2I,58,10
2012-07-01 00:13:00,9LX7Q6DDB,29,20
2012-07-01 00:13:00,9BHLQB4WU,91,30
2012-07-01 00:13:00,5S951U9V0,18,10
2012-07-01 00:13:00,5L3ZCJ0EP,110,10
2012-07-01 00:13:00,NRCCFDD9L,11,20
2012-07-01 00:13:00,D0PTONR94,104,10
2012-07-01 00:13:00,0EBAZVBOO,25,10
2012-07-01 00:13:00,ZEWOL0YAU,97,10
2012-07-01 00:13:00,AIF9QNWQX,20,30
2012-07-01 00:13:00,UVFH0MZ0T,116,30
2012-07-01 00:13:00,YH0SCCG3K,119,30
2012-07-01 00:13:00,33JQGNI58,4,10
2012-07-01 00:13:00,UQZUUNI2G,23,30
2012-07-01 00:13:00,6MTCLA41E,17,20
2012-07-01 00:13:00,122GB3BLB,61,30
2012-07-01 00:13:00,THWAIW5AT,26,10
2012-07-01 00:13:00,3JC2G3SSU,42,30
2012-07-01 00:13:00,9E7S3E2C8,40,10
2012-07-01 00:13:00,PI0RKXMW7,27,20
2012-07-01 00:13:00,WKKO96Z2I,67,10
2012-07-01 00:14:00,9LX7Q6DDB,53,10
2012-07-01 00:14:00,9BHLQB4WU,38,20
2012-07-01 00:14:00,5S951U9V0,114,10
2012-07-01 00:14:00,5L3ZCJ0EP,106,30
2012-07-01 00:14:00,NRCCFDD9L,36,20
2012-07-01 00:14:00,D0PTONR94,64,20
2012-07-01 00:14:00,0EBAZVBOO,70,20
2012-07-01 00:14:00,ZEWOL0YAU,65,10
2012-07-01 00:14:00,AIF9QNWQX,63,30
2012-07-01 00:14:00,UVFH0MZ0T,120,20
2012-07-01 00:14:00,YH0SCCG3K,99,20
2012-07-01 00:14:00,33JQGNI58,53,10
2012-07-01 00:14:00,UQZUUNI2G,76,20
2012-07-01 00:14:00,6MTCLA41E,27,20
2012-07-01 00:14:00,122GB3BLB,73,10
2012-07-01 00:14:00,THWAIW5AT,76,10
2012-07-01 00:14:00,3JC2G3SSU,74,20
2012-07-01 00:14:00,9E7S3E2C8,79,10
2012-07-01 00:14:00,PI0RKXMW7,16,30
2012-07-01 00:14:00,WKKO96Z2I,7,20
2012-07-01 00:15:00,9LX7Q6DDB,112,10
2012-07-01 00:15:00,9BHLQB4WU,84,30
2012-07-01 00:15:00,5S951U9V0,15,20
2012-07-01 00:15:00,5L3ZCJ0EP,46,20
2012-07-01 00:15:00,NRCCFDD9L,101,20
2012-07-01 00:15:00,D0PTONR94,81,30
2012-07-01 00:15:00,0EBAZVBOO,75,30
2012-07-01 00:15:00,ZEWOL0YAU,86,10
2012-07-01 00:15:00,AIF9QNWQX,86,20
2012-07-01 00:15:00,UVFH0MZ0T,18,10
2012-07-01 00:15:00,YH0SCCG3K,58,30
2012-07-01 00:15:00,33JQGNI58,67,30
2012-07-01 00:15:00,UQZUUNI2G,14,20
2012-07-01 00:15:00,6MTCLA41E,30,10
2012-07-01 00:15:00,122GB3BLB,20,30
2012-07-01 00:15:00,THWAIW5AT,16,20
2012-07-01 00:15:00,3JC2G3SSU,25,30
2012-07-01 00:15:00,9E7S3E2C8,34,20
2012-07-01 00:15:00,PI0RKXMW7,22,10
2012-07-01 00:15:00,WKKO96Z2I,85,20
2012-07-01 00:16:00,9LX7Q6DDB,107,20
2012-07-01 00:16:00,9BHLQB4WU,77,30
2012-07-01 00:16:00,5S951U9V0,67,30
2012-07-01 00:16:00,5L3ZCJ0EP,109,30
2012-07-01 00:16:00,NRCCFDD9L,83,20
2012-07-01 00:16:00,D0PTONR94,67,10
2012-07-01 00:16:00,0EBAZVBOO,44,10
2012-07-01 00:16:00,ZEWOL0YAU,91,20
2012-07-01 00:16:00,AIF9QNWQX,95,20
2012-07-01 00:16:00,UVFH0MZ0T,16,30
2012-07-01 00:16:00,YH0SCCG3K,101,20
2012-07-01 00:16:00,33JQGNI58,90,10
2012-07-01 00:16:00,UQZUUNI2G,63,20
2012-07-01 00:16:00,6MTCLA41E,8,10
2012-07-01 00:16:00,122GB3BLB,51,10
2012-07-01 00:16:00,THWAIW5AT,83,20
2012-07-01 00:16:00,3JC2G3SSU,81,20
2012-07-01 00:16:00,9E7S3E2C8,84,20
2012-07-01 00:16:00,PI0RKXMW7,53,20
2012-07-01 00:16:00,WKKO96Z2I,51,30
2012-07-01 00:17:00,9LX7Q6DDB,104,10
2012-07-01 00:17:00,9BHLQB4WU,120,10
2012-07-01 00:17:00,5S951U9V0,98,10
2012-07-01 00:17:00,5L3ZCJ0EP,57,10
2012-07-01 00:17:00,NRCCFDD9L,56,10
2012-07-01 00:17:00,D0PTONR94,70,30
2012-07-01 00:17:00,0EBAZVBOO,79,10
2012-07-01 00:17:00,ZEWOL0YAU,18,30
2012-07-01 00:17:00,AIF9QNWQX,114,10
2012-07-01 00:17:00,UVFH0MZ0T,35,20
2012-07-01 00:17:00,YH0SCCG3K,16,30
2012-07-01 00:17:00,33JQGNI58,44,20
2012-07-01 00:17:00,UQZUUNI2G,38,20
2012-07-01 00:17:00,6MTCLA41E,117,10
2012-07-01 00:17:00,122GB3BLB,38,20
2012-07-01 00:17:00,THWAIW5AT,104,10
2012-07-01 00:17:00,3JC2G3SSU,57,30
2012-07-01 00:17:00,9E7S3E2C8,3,30
2012-07-01 00:17:00,PI0RKXMW7,112,30
2012-07-01 00:17:00,WKKO96Z2I,79,10
2012-07-01 00:18:00,9LX7Q6DDB,77,20
2012-07-01 00:18:00,9BHLQB4WU,93,30
2012-07-01 00:18:00,5S951U9V0,67,20
2012-07-01 00:18:00,5L3ZCJ0EP,50,10
2012-07-01 00:18:00,NRCCFDD9L,100,10
2012-07-01 00:18:00,D0PTONR94,13,10
2012-07-01 00:18:00,0EBAZVBOO,19,20
2012-07-01 00:18:00,ZEWOL0YAU,111,20
2012-07-01 00:18:00,AIF9QNWQX,16,10
2012-07-01 00:18:00,UVFH0MZ0T,117,10
2012-07-01 00:18:00,YH0SCCG3K,51,20
2012-07-01 00:18:00,33JQGNI58,106,20
2012-07-01 00:18:00,UQZUUNI2G,30,20
2012-07-01 00:18:00,6MTCLA41E,5,10
2012-07-01 00:18:00,122GB3BLB,35,10
2012-07-01 00:18:00,THWAIW5AT,64,10
2012-07-01 00:18:00,3JC2G3SSU,67,20
2012-07-01 00:18:00,9E7S3E2C8,8,20
2012-07-01 00:18:00,PI0RKXMW7,72,30
2012-07-01 00:18:00,WKKO96Z2I,19,20
2012-07-01 00:19:00,9LX7Q6DDB,103,30
2012-07-01 00:19:00,9BHLQB4WU,53,10
2012-07-01 00:19:00,5S951U9V0,101,20
2012-07-01 00:19:00,5L3ZCJ0EP,56,30
2012-07-01 00:19:00,NRCCFDD9L,62,10
2012-07-01 00:19:00,D0PTONR94,16,30
2012-07-01 00:19:00,0EBAZVBOO,22,10
2012-07-01 00:19:00,ZEWOL0YAU,83,10
2012-07-01 00:19:00,AIF9QNWQX,58,30
2012-07-01 00:19:00,UVFH0MZ0T,32,20
2012-07-01 00:19:00,YH0SCCG3K,6,30
2012-07-01 00:19:00,33JQGNI58,89,30
2012-07-01 00:19:00,UQZUUNI2G,53,20
2012-07-01 00:19:00,6MTCLA41E,6,10
2012-07-01 00:19:00,122GB3BLB,70,10
2012-07-01 00:19:00,THWAIW5AT,41,20
2012-07-01 00:19:00,3JC2G3SSU,114,10
2012-07-01 00:19:00,9E7S3E2C8,64,10
2012-07-01 00:19:00,PI0RKXMW7,65,20
2012-07-01 00:19:00,WKKO96Z2I,11,30
2012-07-01 00:20:00,9LX7Q6DDB,110,30
2012-07-01 00:20:00,9BHLQB4WU,104,20
2012-07-01 00:20:00,5S951U9V0,85,30
2012-07-01 00:20:00,5L3ZCJ0EP,31,20
2012-07-01 00:20:00,NRCCFDD9L,69,20
2012-07-01 00:20:00,D0PTONR94,31,20
2012-07-01 00:20:00,0EBAZVBOO,56,20
2012-07-01 00:20:00,ZEWOL0YAU,32,30
2012-07-01 00:20:00,AIF9QNWQX,19,10
2012-07-01 00:20:00,UVFH0MZ0T,78,20
2012-07-01 00:20:00,YH0SCCG3K,101,10
2012-07-01 00:20:00,33JQGNI58,27,30
2012-07-01 00:20:00,UQZUUNI2G,4,30
2012-07-01 00:20:00,6MTCLA41E,103,30
2012-07-01 00:20:00,122GB3BLB,21,30
2012-07-01 00:20:00,THWAIW5AT,28,20
2012-07-01 00:20:00,3JC2G3SSU,104,20
2012-07-01 00:20:00,9E7S3E2C8,19,10
2012-07-01 00:20:00,PI0RKXMW7,107,20
2012-07-01 00:20:00,WKKO96Z2I,63,30
2012-07-01 00:21:00,9LX7Q6DDB,101,20
2012-07-01 00:21:00,9BHLQB4WU,41,20
2012-07-01 00:21:00,5S951U9V0,119,10
2012-07-01 00:21:00,5L3ZCJ0EP,24,10
2012-07-01 00:21:00,NRCCFDD9L,107,10
2012-07-01 00:21:00,D0PTONR94,46,30
2012-07-01 00:21:00,0EBAZVBOO,17,30
2012-07-01 00:21:00,ZEWOL0YAU,44,20
2012-07-01 00:21:00,AIF9QNWQX,65,10
2012-07-01 00:21:00,UVFH0MZ0T,7,30
2012-07-01 00:21:00,YH0SCCG3K,49,10
2012-07-01 00:21:00,33JQGNI58,97,10
2012-07-01 00:21:00,UQZUUNI2G,56,10
2012-07-01 00:21:00,6MTCLA41E,61,10
2012-07-01 00:21:00,122GB3BLB,4,20
2012-07-01 00:21:00,THWAIW5AT,4,20
2012-07-01 00:21:00,3JC2G3SSU,40,10
2012-07-01 00:21:00,9E7S3E2C8,96,30
2012-07-01 00:21:00,PI0RKXMW7,118,20
2012-07-01 00:21:00,WKKO96Z2I,63,10
2012-07-01 00:22:00,9LX7Q6DDB,103,20
2012-07-01 00:22:00,9BHLQB4WU,19,30
2012-07-01 00:22:00,5S951U9V0,10,30
2012-07-01 00:22:00,5L3ZCJ0EP,86,30
2012-07-01 00:22:00,NRCCFDD9L,17,20
2012-07-01 00:22:00,D0PTONR94,60,20
2012-07-01 00:22:00,0EBAZVBOO,86,30
2012-07-01 00:22:00,ZEWOL0YAU,67,10
2012-07-01 00:22:00,AIF9QNWQX,95,10
2012-07-01 00:22:00,UVFH0MZ0T,20,20
2012-07-01 00:22:00,YH0SCCG3K,80,10
2012-07-01 00:22:00,33JQGNI58,84,10
2012-07-01 00:22:00,UQZUUNI2G,109,30
2012-07-01 00:22:00,6MTCLA41E,1,20
2012-07-01 00:22:00,122GB3BLB,75,30
2012-07-01 00:22:00,THWAIW5AT,88,20
2012-07-01 00:22:00,3JC2G3SSU,40,30
2012-07-01 00:22:00,9E7S3E2C8,62,10
2012-07-01 00:22:00,PI0RKXMW7,70,10
2012-07-01 00:22:00,WKKO96Z2I,47,20
2012-07-01 00:23:00,9LX7Q6DDB,88,30
2012-07-01 00:23:00,9BHLQB4WU,79,20
2012-07-01 00:23:00,5S951U9V0,55,10
2012-07-01 00:23:00,5L3ZCJ0EP,14,10
2012-07-01 00:23:00,NRCCFDD9L,76,10
2012-07-01 00:23:00,D0PTONR94,119,10
2012-07-01 00:23:00,0EBAZVBOO,71,20
2012-07-01 00:23:00,ZEWOL0YAU,17,30
2012-07-01 00:23:00,AIF9QNWQX,117,30
2012-07-01 00:23:00,UVFH0MZ0T,87,20
2012-07-01 00:23:00,YH0SCCG3K,56,30
2012-07-01 00:23:00,33JQGNI58,111,30
2012-07-01 00:23:00,UQZUUNI2G,49,30
2012-07-01 00:23:00,6MTCLA41E,47,30
2012-07-01 00:23:00,122GB3BLB,2,20
2012-07-01 00:23:00,THWAIW5AT,39,10
2012-07-01 00:23:00,3JC2G3SSU,59,20
2012-07-01 00:23:00,9E7S3E2C8,24,10
2012-07-01 00:23:00,PI0RKXMW7,116,10
2012-07-01 00:23:00,WKKO96Z2I,49,30
2012-07-01 00:24:00,9LX7Q6DDB,72,30
2012-07-01 00:24:00,9BHLQB4WU,66,10
2012-07-01 00:24:00,5S951U9V0,93,30
2012-07-01 00:24:00,5L3ZCJ0EP,21,20
2012-07-01 00:24:00,NRCCFDD9L,5,10
2012-07-01 00:24:00,D0PTONR94,115,10
2012-07-01 00:24:00,0EBAZVBOO,9,10
2012-07-01 00:24:00,ZEWOL0YAU,92,20
2012-07-01 00:24:00,AIF9QNWQX,75,10
2012-07-01 00:24:00,UVFH0MZ0T,30,30
2012-07-01 00:24:00,YH0SCCG3K,58,20
2012-07-01 00:24:00,33JQGNI58,40,20
2012-07-01 00:24:00,UQZUUNI2G,50,10
2012-07-01 00:24:00,6MTCLA41E,61,10
2012-07-01 00:24:00,122GB3BLB,88,10
2012-07-01 00:24:00,THWAIW5AT,58,20
2012-07-01 00:24:00,3JC2G3SSU,29,10
2012-07-01 00:24:00,9E7S3E2C8,38,20
2012-07-01 00:24:00,PI0RKXMW7,16,10
2012-07-01 00:24:00,WKKO96Z2I,23,30
2012-07-01 00:25:00,9LX7Q6DDB,46,30
2012-07-01 00:25:00,9BHLQB4WU,43,10
2012-07-01 00:25:00,5S951U9V0,22,20
2012-07-01 00:25:00,5L3ZCJ0EP,73,30
2012-07-01 00:25:00,NRCCFDD9L,67,20
2012-07-01 00:25:00,D0PTONR94,63,30
2012-07-01 00:25:00,0EBAZVBOO,84,10
2012-07-01 00:25:00,ZEWOL0YAU,54,20
2012-07-01 00:25:00,AIF9QNWQX,70,30
2012-07-01 00:25:00,UVFH0MZ0T,13,20
2012-07-01 00:25:00,YH0SCCG3K,26,20
2012-07-01 00:25:00,33JQGNI58,120,30
2012-07-01 00:25:00,UQZUUNI2G,76,30
2012-07-01 00:25:00,6MTCLA41E,92,10
2012-07-01 00:25:00,122GB3BLB,102,20
2012-07-01 00:25:00,THWAIW5AT,40,30
2012-07-01 00:25:00,3JC2G3SSU,58,10
2012-07-01 00:25:00,9E7S3E2C8,59,20
2012-07-01 00:25:00,PI0RKXMW7,107,10
2012-07-01 00:25:00,WKKO96Z2I,33,10
2012-07-01 00:26:00,9LX7Q6DDB,95,30
2012-07-01 00:26:00,9BHLQB4WU,69,30
2012-07-01 00:26:00,5S951U9V0,81,20
